code,date,open,high,low,close,volume,value,return
905,2021-08-23,6949.332,7031.884,6949.332,7024.565,1894566.08,21629953.07,1.5107
852,2021-08-23,7501.411,7668.887,7501.411,7652.559,2014916.57,30572638.26,2.4801
906,2021-08-23,5136.455,5204.748,5126.66,5197.29,3570357.01,60589865.7,1.4243
300,2021-08-24,4844.593,4906.204,4842.748,4888.39,1978831.63,41748142.62,1.0859
852,2021-08-24,7654.189,7737.597,7614.942,7715.073,2126585.1,32268553.71,0.8169
905,2021-08-24,7031.648,7098.029,7009.69,7090.782,2027268.95,23647932.35,0.9426
906,2021-08-24,5205.656,5267.641,5203.506,5251.922,4006100.58,65396074.97,1.0512
906,2021-08-25,5253.902,5271.044,5231.379,5271.034,3875749.06,60060559.64,0.3639
905,2021-08-25,7092.147,7153.274,7058.571,7153.004,1981268.9,22873739.89,0.8775
300,2021-08-25,4890.521,4899.765,4865.765,4898.157,1894480.16,37186819.75,0.1998
852,2021-08-25,7707.093,7769.705,7664.286,7769.627,2063983.14,30321401.61,0.7071
905,2021-08-26,7151.53,7175.512,7115.845,7118.844,2301761.96,25536353.55,-0.4776
906,2021-08-26,5265.922,5265.922,5183.485,5186.294,4277935.83,62435125.4,-1.6077
300,2021-08-26,4892.204,4892.204,4798.695,4801.609,1976173.87,36898771.85,-1.9711
852,2021-08-26,7754.682,7771.854,7662.384,7669.528,2282214.12,31906575.99,-1.2883
906,2021-08-27,5176.912,5243.956,5175.22,5217.99,4071406.74,62741923.75,0.6111
852,2021-08-27,7634.927,7686.336,7584.279,7680.078,2128912.34,30286937.84,0.1376
905,2021-08-27,7096.655,7185.727,7083.211,7180.109,2238304.63,25899782.72,0.8606
300,2021-08-27,4794.974,4863.469,4793.591,4827.043,1833102.11,36842141.03,0.5297
905,2021-08-30,7202.626,7262.604,7190.614,7226.882,2506491.48,30101544.39,0.6514
300,2021-08-30,4847.035,4849.16,4787.2,4813.27,2196357.57,47718207.17,-0.2853
852,2021-08-30,7701.42,7792.517,7687.146,7727.745,2368418.28,35048845.7,0.6207
906,2021-08-30,5238.306,5240.873,5188.756,5215.163,4702849.05,77819751.56,-0.0542
906,2021-08-31,5202.502,5216.849,5144.262,5214.029,4802270.0,74946298.01,-0.0217
852,2021-08-31,7714.171,7728.422,7636.773,7728.422,2354555.01,32571285.2,0.0088
905,2021-08-31,7202.524,7255.342,7159.302,7255.342,2451083.42,28865732.61,0.3938
300,2021-08-31,4803.085,4821.756,4740.752,4805.61,2351186.58,46080565.4,-0.1591
300,2021-09-01,4804.686,4906.402,4763.299,4869.459,3267210.8,56881974.84,1.3286
852,2021-09-01,7738.268,7743.179,7495.764,7606.874,2677235.37,37237596.74,-1.5727
905,2021-09-01,7271.034,7278.156,7100.307,7193.1,2955201.4,33102315.18,-0.8579
906,2021-09-01,5216.091,5289.949,5168.373,5254.856,6222412.2,89984290.02,0.783
300,2021-09-02,4865.822,4892.705,4845.625,4869.411,2678580.13,46595413.28,-0.001
905,2021-09-02,7172.399,7309.332,7172.399,7307.008,2534116.98,27154487.14,1.5836
906,2021-09-02,5248.183,5279.332,5245.419,5275.245,5212697.11,73749900.42,0.388
852,2021-09-02,7572.047,7703.724,7568.065,7690.859,2260865.26,30763132.62,1.1041
905,2021-09-03,7335.696,7385.243,7227.035,7278.681,2888012.4,31501680.73,-0.3877
906,2021-09-03,5284.993,5296.796,5232.277,5248.71,5568931.36,78144692.7,-0.503
852,2021-09-03,7696.464,7766.465,7561.229,7630.841,2670445.14,35795752.79,-0.7804
300,2021-09-03,4875.066,4886.548,4828.699,4843.062,2680918.96,46643011.97,-0.5411
906,2021-09-06,5250.431,5345.294,5248.099,5336.291,4963823.97,72647661.31,1.6686
905,2021-09-06,7297.361,7359.537,7231.729,7355.401,2558751.53,27372033.78,1.054
852,2021-09-06,7625.744,7735.552,7552.948,7735.1,2279541.0,31407915.16,1.3663
300,2021-09-06,4841.062,4944.45,4837.786,4933.726,2405072.45,45275627.53,1.872
906,2021-09-07,5336.574,5420.105,5321.469,5410.158,5049060.6,69816299.31,1.3842
852,2021-09-07,7735.221,7881.869,7718.593,7878.349,2285596.07,31430483.46,1.8519
300,2021-09-07,4932.976,5005.961,4915.612,4992.829,2441785.19,41775963.91,1.1979
905,2021-09-07,7360.383,7501.126,7350.696,7498.926,2607275.41,28040335.4,1.9513
906,2021-09-08,5404.781,5431.081,5381.537,5401.406,5374631.23,71644202.61,-0.1618
300,2021-09-08,4986.795,5013.976,4955.888,4972.132,2646153.15,42859107.77,-0.4145
852,2021-09-08,7886.269,7911.018,7854.888,7894.252,2543217.88,33380540.34,0.2019
905,2021-09-08,7496.334,7549.454,7483.871,7544.041,2728478.08,28785094.84,0.6016
906,2021-09-09,5383.792,5413.001,5370.532,5412.855,5437342.85,70405573.78,0.212
852,2021-09-09,7888.826,7922.412,7835.151,7900.238,2382017.34,31858482.83,0.0758
905,2021-09-09,7534.982,7617.657,7526.969,7617.451,2872040.68,30238004.85,0.9731
300,2021-09-09,4952.492,4970.147,4929.95,4970.013,2565302.17,40167568.93,-0.0426
905,2021-09-10,7613.604,7661.426,7564.261,7607.675,2934686.42,32268799.08,-0.1283
906,2021-09-10,5410.506,5475.961,5404.473,5446.519,5817729.94,79545052.41,0.6219
852,2021-09-10,7897.331,7954.482,7832.96,7932.651,2400163.01,33500910.42,0.4103
300,2021-09-10,4967.976,5042.799,4962.371,5013.522,2883043.52,47276253.32,0.8754
906,2021-09-13,5442.082,5462.835,5407.305,5436.108,5135339.08,73228568.91,-0.1911
852,2021-09-13,7941.209,7955.983,7874.998,7947.481,2306851.96,33116502.57,0.1869
300,2021-09-13,5006.775,5029.724,4964.96,4991.66,2499152.98,43332962.74,-0.4361
905,2021-09-13,7613.54,7650.879,7566.776,7648.748,2636186.1,29895606.17,0.5399
905,2021-09-14,7630.715,7688.604,7544.016,7556.616,2715015.12,30646442.01,-1.2045
300,2021-09-14,4989.835,5000.977,4907.316,4917.162,2455904.02,41724583.08,-1.4924
906,2021-09-14,5431.383,5449.877,5348.678,5358.933,5170919.14,72371025.09,-1.4197
852,2021-09-14,7927.895,8042.516,7895.182,7916.896,2432255.54,35378817.4,-0.3848
300,2021-09-15,4903.847,4903.847,4843.116,4867.319,1879847.3,36325665.39,-1.0137
906,2021-09-15,5344.26,5360.253,5299.44,5324.785,4213831.46,63732945.04,-0.6372
852,2021-09-15,7900.693,7988.37,7862.311,7972.233,2134539.16,31504772.33,0.699
905,2021-09-15,7535.251,7627.67,7521.877,7592.306,2333984.16,27407279.66,0.4723
906,2021-09-16,5328.773,5343.653,5249.494,5250.152,4844018.78,69468024.92,-1.4016
300,2021-09-16,4866.794,4879.531,4806.144,4807.698,2167520.99,39351726.72,-1.2249
852,2021-09-16,7974.083,7993.222,7749.658,7754.947,2366665.51,33503821.83,-2.7255
905,2021-09-16,7616.881,7657.225,7445.233,7446.935,2676497.79,30116298.2,-1.9147
300,2021-09-17,4797.113,4857.958,4786.088,4855.94,2019581.27,36039742.01,1.0034
906,2021-09-17,5237.024,5283.867,5216.881,5280.18,4355623.53,61941652.8,0.5719
905,2021-09-17,7421.805,7471.419,7275.983,7395.565,2336042.26,25901910.79,-0.6898
852,2021-09-17,7740.559,7786.186,7575.079,7730.224,2142380.32,30287026.34,-0.3188
906,2021-09-22,5194.586,5268.305,5189.066,5262.803,3880149.1,53379186.28,-0.3291
905,2021-09-22,7305.079,7453.932,7298.027,7453.625,1967945.34,22183887.34,0.7851
852,2021-09-22,7640.472,7774.505,7633.279,7769.06,1827339.15,25289187.4,0.5024
300,2021-09-22,4770.732,4830.85,4765.23,4821.768,1912203.76,31195298.94,-0.7037
300,2021-09-23,4848.222,4877.336,4837.557,4853.196,2281510.64,36214091.96,0.6518
905,2021-09-23,7512.331,7543.66,7467.202,7502.839,2411586.94,26765923.4,0.6603
906,2021-09-23,5294.878,5323.89,5282.761,5297.219,4693097.58,62980015.36,0.6539
852,2021-09-23,7818.726,7850.241,7792.592,7806.802,2124001.35,29402085.52,0.4858
300,2021-09-24,4845.638,4897.06,4838.535,4849.428,2076932.9,36184945.32,-0.0776
905,2021-09-24,7490.565,7490.565,7373.285,7380.384,2317155.82,24898314.15,-1.6321
852,2021-09-24,7799.925,7806.815,7685.106,7695.618,2064634.09,28641652.49,-1.4242
906,2021-09-24,5288.864,5326.18,5265.823,5272.145,4394088.72,61083259.47,-0.4733
300,2021-09-27,4870.848,4922.563,4852.2,4877.37,2159670.3,42608302.54,0.5762
906,2021-09-27,5293.1,5317.576,5230.31,5257.174,4555094.37,68117994.17,-0.284
905,2021-09-27,7400.005,7410.467,7128.512,7170.59,2395424.07,25509691.63,-2.8426
852,2021-09-27,7717.103,7733.209,7399.813,7467.818,2131836.46,29199751.09,-2.9601
905,2021-09-28,7158.62,7227.457,7155.274,7198.897,2028005.67,19620237.9,0.3948
906,2021-09-28,5248.281,5282.045,5230.606,5267.515,3796914.47,51747457.06,0.1967
852,2021-09-28,7428.405,7496.328,7409.371,7468.733,1580648.5,22071535.6,0.0123
300,2021-09-28,4869.085,4901.311,4846.631,4883.828,1768908.8,32127219.15,0.1324
300,2021-09-29,4846.021,4868.068,4799.877,4833.928,1881713.66,33184176.77,-1.0217
905,2021-09-29,7142.761,7161.212,6996.572,7010.219,2105707.02,20783060.34,-2.6209
906,2021-09-29,5226.665,5231.277,5162.977,5193.009,3987420.68,53967237.12,-1.4144
852,2021-09-29,7409.961,7413.798,7199.111,7199.179,1725501.45,22798870.98,-3.6091
300,2021-09-30,4843.953,4876.073,4843.953,4866.383,1461138.96,28325468.52,0.6714
906,2021-09-30,5205.564,5246.152,5205.564,5236.197,3485965.08,46944035.52,0.8317
852,2021-09-30,7237.539,7411.283,7237.539,7405.462,1464422.33,19972465.76,2.8654
905,2021-09-30,7034.694,7116.037,7034.694,7103.608,2024826.12,18618566.99,1.3322
906,2021-10-08,5292.096,5301.716,5257.692,5285.709,3744357.82,54651332.88,0.9456
905,2021-10-08,7191.225,7198.961,7058.831,7091.336,2054677.05,20287749.35,-0.1728
300,2021-10-08,4915.731,4937.092,4891.625,4929.941,1689680.77,34363583.53,1.3061
852,2021-10-08,7501.241,7514.244,7382.015,7425.669,1594603.37,22052817.09,0.2729
906,2021-10-11,5297.019,5325.333,5283.088,5290.639,3589324.63,50989582.58,0.0933
852,2021-10-11,7441.624,7442.35,7346.859,7384.844,1506012.21,20633388.41,-0.5498
300,2021-10-11,4941.292,4983.729,4930.713,4936.192,1635116.24,31518632.14,0.1268
905,2021-10-11,7102.882,7123.746,7048.873,7090.467,1954208.39,19470950.44,-0.0123
852,2021-10-12,7366.162,7376.726,7125.535,7208.473,1566436.77,21011488.52,-2.3883
905,2021-10-12,7069.352,7079.705,6891.845,6952.19,2016667.23,19414653.9,-1.9502
906,2021-10-12,5274.206,5274.206,5177.657,5223.19,3697460.6,49357077.76,-1.2749
300,2021-10-12,4920.66,4925.488,4840.77,4883.837,1680793.37,29942423.86,-1.0606
300,2021-10-13,4880.144,4953.375,4869.831,4940.109,1311428.13,28004466.66,1.1522
852,2021-10-13,7213.005,7297.298,7147.012,7289.363,1311915.23,18132697.4,1.1222
906,2021-10-13,5221.181,5283.558,5202.048,5274.262,2937474.67,44372295.1,0.9778
905,2021-10-13,6957.729,6991.244,6887.339,6981.595,1626046.55,16367828.43,0.423
905,2021-10-14,6970.647,7033.396,6949.481,7008.333,1547646.68,16294673.94,0.383
906,2021-10-14,5267.533,5285.399,5244.773,5257.507,2743216.81,41209840.6,-0.3177
852,2021-10-14,7276.508,7362.463,7256.984,7342.254,1289307.25,18077491.74,0.7256
300,2021-10-14,4934.258,4953.923,4903.25,4913.612,1195570.13,24915166.66,-0.5364
852,2021-10-15,7321.579,7374.335,7288.28,7350.413,1453349.37,20562805.76,0.1111
300,2021-10-15,4896.558,4939.815,4881.014,4932.108,1428220.01,30072849.12,0.3764
905,2021-10-15,6996.12,7034.028,6975.24,7024.16,1741083.39,18899973.56,0.2258
906,2021-10-15,5241.437,5282.218,5225.771,5275.399,3169303.39,48972822.68,0.3403
852,2021-10-18,7344.573,7429.626,7322.697,7429.626,1449482.04,21071446.02,1.0777
905,2021-10-18,7027.14,7071.87,6983.716,7068.105,1756270.14,19431299.26,0.6256
300,2021-10-18,4922.514,4922.514,4844.938,4874.775,1412451.99,30253944.44,-1.1624
906,2021-10-18,5268.13,5268.13,5202.059,5236.666,3168722.12,49685243.71,-0.7342
906,2021-10-19,5230.968,5289.23,5230.366,5285.072,3034022.57,46562940.9,0.9244
905,2021-10-19,7060.775,7127.236,7051.779,7120.379,1681357.64,18270116.52,0.7396
300,2021-10-19,4869.391,4928.143,4868.811,4922.723,1352664.93,28292824.38,0.9836
852,2021-10-19,7420.476,7506.093,7408.122,7504.055,1524081.17,21845395.44,1.0018
852,2021-10-20,7467.339,7560.848,7456.812,7523.561,1557437.34,23324318.46,0.2599
906,2021-10-20,5281.46,5296.156,5261.392,5274.587,3120445.24,46602423.36,-0.1984
905,2021-10-20,7081.985,7154.909,7067.135,7118.796,1705113.41,18627650.11,-0.0222
300,2021-10-20,4926.773,4944.022,4898.365,4910.185,1415331.83,27974773.25,-0.2547
852,2021-10-21,7520.928,7548.819,7481.439,7503.534,1587424.78,23149531.75,-0.2662
300,2021-10-21,4914.738,4946.176,4893.853,4928.016,1488981.54,27480296.25,0.3631
905,2021-10-21,7127.635,7145.584,7069.451,7098.254,1679719.67,18436487.27,-0.2886
906,2021-10-21,5279.881,5308.682,5252.428,5285.397,3168701.21,45916783.52,0.2049
852,2021-10-22,7506.872,7530.577,7436.145,7438.481,1676569.58,23492334.14,-0.867
905,2021-10-22,7089.135,7110.657,7020.871,7026.068,1716151.51,18419195.81,-1.017
906,2021-10-22,5289.333,5332.597,5285.245,5298.21,3155413.79,47344457.03,0.2424
300,2021-10-22,4934.87,4989.887,4934.87,4959.725,1439262.28,28925261.22,0.6434
300,2021-10-25,4940.896,4981.65,4930.112,4979.524,1418614.9,29940823.22,0.3992
852,2021-10-25,7438.427,7532.373,7417.199,7532.373,1504721.75,22935270.81,1.2622
906,2021-10-25,5281.626,5330.197,5275.0,5328.328,3008660.93,48401552.13,0.5685
905,2021-10-25,7019.022,7105.977,7003.779,7103.986,1590046.03,18460728.92,1.109
905,2021-10-26,7120.066,7155.628,7085.069,7102.434,1750322.05,20499801.97,-0.0218
852,2021-10-26,7547.751,7583.126,7492.392,7508.689,1614274.63,24712709.72,-0.3144
300,2021-10-26,4983.238,5002.575,4953.479,4963.098,1408889.43,30178622.97,-0.3299
906,2021-10-26,5334.242,5353.545,5303.887,5314.687,3159211.48,50678424.94,-0.256
852,2021-10-27,7490.689,7501.54,7408.578,7433.546,1620863.32,23745035.32,-1.0007
906,2021-10-27,5301.729,5301.729,5238.516,5252.186,3261324.8,51198436.9,-1.176
905,2021-10-27,7093.124,7097.857,7017.862,7048.604,1790208.87,21252389.95,-0.7579
300,2021-10-27,4949.227,4949.227,4884.942,4898.164,1471115.93,29946046.94,-1.3083
905,2021-10-28,7026.294,7043.417,6930.541,6950.277,1880753.38,21038051.93,-1.395
300,2021-10-28,4882.586,4898.658,4846.278,4864.138,1566494.72,31663170.96,-0.6947
906,2021-10-28,5235.5,5241.39,5188.852,5206.821,3447248.1,52701222.89,-0.8637
852,2021-10-28,7395.488,7422.098,7253.105,7267.851,1659250.78,24501689.25,-2.229
852,2021-10-29,7276.512,7385.413,7234.499,7385.305,1585345.5,24299241.95,1.6161
906,2021-10-29,5205.488,5256.117,5194.818,5256.117,3306668.86,57574388.72,0.9468
905,2021-10-29,6955.847,7022.754,6920.307,7022.499,1707795.33,20701189.99,1.0391
300,2021-10-29,4861.267,4908.77,4855.759,4908.77,1598873.53,36873198.73,0.9176
300,2021-11-01,4878.128,4908.206,4858.249,4890.685,1715839.74,37973076.76,-0.3684
906,2021-11-01,5228.058,5264.984,5213.111,5248.292,3557269.64,60626433.03,-0.1489
905,2021-11-01,7005.069,7087.292,6993.27,7060.756,1841429.91,22653356.28,0.5448
852,2021-11-01,7374.451,7488.479,7357.673,7455.611,1720332.53,26151859.27,0.952
906,2021-11-02,5244.677,5267.568,5149.372,5193.328,3815524.15,61636547.76,-1.0473
852,2021-11-02,7462.132,7501.965,7301.65,7368.6,1875134.16,27596032.24,-1.1671
300,2021-11-02,4886.185,4911.227,4797.899,4839.846,1854376.88,38573187.98,-1.0395
905,2021-11-02,7061.002,7093.612,6921.85,6985.1,1961147.28,23063359.77,-1.0715
906,2021-11-03,5188.239,5213.339,5162.529,5183.993,2935784.68,48580056.51,-0.1797
905,2021-11-03,6975.064,7034.092,6962.869,7017.854,1508146.48,18353063.04,0.4689
852,2021-11-03,7362.116,7391.054,7312.253,7385.199,1456190.08,21757192.32,0.2253
300,2021-11-03,4835.809,4858.713,4804.366,4821.112,1427638.2,30226993.47,-0.3871
300,2021-11-04,4841.091,4873.939,4834.743,4868.742,1325929.7,30868805.46,0.9879
906,2021-11-04,5202.777,5235.403,5196.122,5232.807,2852450.19,49722141.6,0.9416
905,2021-11-04,7031.947,7073.852,7018.609,7073.852,1526520.49,18853336.14,0.7979
852,2021-11-04,7402.66,7483.692,7402.66,7483.692,1617179.27,25081502.56,1.3337
852,2021-11-05,7476.138,7488.119,7388.2,7389.587,1816775.66,26399750.54,-1.2575
905,2021-11-05,7071.083,7073.852,6991.152,6991.908,1772413.92,20729970.13,-1.1584
300,2021-11-05,4858.9,4889.684,4841.744,4842.346,1477893.59,31207084.15,-0.5422
906,2021-11-05,5224.305,5249.731,5196.587,5196.587,3250307.51,51937054.28,-0.6922
905,2021-11-08,6986.496,7034.141,6984.81,7026.972,1463608.57,17681035.68,0.5015
906,2021-11-08,5194.643,5222.906,5186.624,5207.643,2837591.22,47270418.08,0.2128
300,2021-11-08,4841.153,4866.082,4827.689,4848.18,1373982.64,29589382.4,0.1205
852,2021-11-08,7376.708,7423.006,7351.505,7422.907,1520516.51,23239936.62,0.4509
852,2021-11-09,7443.453,7532.252,7435.514,7531.958,1555702.44,23836810.99,1.4691
906,2021-11-09,5217.744,5232.16,5185.529,5216.335,2600723.72,43726549.01,0.1669
300,2021-11-09,4858.253,4870.791,4818.539,4846.744,1183755.26,26164506.54,-0.0296
905,2021-11-09,7037.573,7087.023,7028.313,7081.754,1416968.47,17562042.47,0.7796
300,2021-11-10,4832.801,4832.801,4753.996,4821.193,1351181.79,30105896.63,-0.5272
906,2021-11-10,5201.374,5201.374,5120.856,5192.058,2972565.33,48818054.0,-0.4654
852,2021-11-10,7516.004,7535.243,7425.227,7535.228,1668092.68,24796682.28,0.0434
905,2021-11-10,7061.636,7072.148,6965.863,7062.331,1621383.54,18712157.37,-0.2743
300,2021-11-11,4814.766,4898.653,4809.111,4898.653,1604848.63,32362462.61,1.6067
906,2021-11-11,5184.407,5265.682,5176.969,5265.408,3258855.56,51026239.7,1.4127
905,2021-11-11,7048.863,7121.922,7033.088,7119.859,1654006.93,18663777.09,0.8146
852,2021-11-11,7524.163,7601.199,7515.714,7593.732,1711531.94,25199340.74,0.7764
906,2021-11-12,5268.73,5276.441,5248.875,5263.665,3011763.92,46702322.02,-0.0331
905,2021-11-12,7118.993,7165.106,7112.582,7156.613,1685134.23,19524997.57,0.5162
852,2021-11-12,7593.452,7705.053,7593.452,7697.808,1737467.9,26203137.21,1.3706
300,2021-11-12,4902.929,4909.084,4875.349,4888.375,1326629.69,27177324.45,-0.2098
906,2021-11-15,5270.271,5280.829,5230.363,5248.276,2829713.51,47493750.74,-0.2924
852,2021-11-15,7713.851,7727.02,7653.71,7676.485,1895536.49,28261380.36,-0.277
300,2021-11-15,4894.412,4906.33,4863.396,4882.378,1218231.49,27299774.89,-0.1227
905,2021-11-15,7166.037,7176.77,7083.778,7098.213,1611482.02,20193975.85,-0.816
905,2021-11-16,7083.921,7121.744,7040.507,7045.939,1623703.16,19203223.04,-0.7364
852,2021-11-16,7659.018,7691.645,7579.68,7589.181,1770130.65,25961234.19,-1.1373
300,2021-11-16,4880.896,4915.372,4876.5,4883.321,1272544.06,28409459.09,0.0193
906,2021-11-16,5244.499,5277.539,5233.267,5239.636,2896247.21,47612682.13,-0.1646
852,2021-11-17,7603.329,7725.092,7603.329,7725.092,1748242.88,25223840.51,1.7909
905,2021-11-17,7043.633,7106.054,7033.953,7104.534,1403471.07,16887530.0,0.8316
300,2021-11-17,4883.248,4891.523,4864.52,4885.754,1084592.23,24617791.69,0.0498
906,2021-11-17,5239.162,5253.045,5223.913,5252.16,2488063.3,41505321.7,0.239
906,2021-11-18,5241.267,5241.267,5200.319,5209.438,2771954.25,42963768.29,-0.8134
852,2021-11-18,7724.034,7765.743,7686.138,7714.797,1985044.48,28603481.3,-0.1333
300,2021-11-18,4871.422,4871.422,4830.412,4837.619,1144805.65,24448471.38,-0.9852
905,2021-11-18,7108.78,7130.288,7066.489,7084.683,1627148.6,18515296.91,-0.2794
905,2021-11-19,7083.007,7174.251,7073.717,7169.876,1781858.54,19360133.84,1.2025
852,2021-11-19,7709.313,7806.028,7705.838,7803.763,1880011.26,27625649.93,1.1532
906,2021-11-19,5204.615,5269.618,5200.995,5267.419,3053841.66,45988202.03,1.113
300,2021-11-19,4832.06,4892.809,4829.567,4890.058,1271983.12,26628068.19,1.084
905,2021-11-22,7177.401,7259.532,7177.401,7255.074,1805224.8,22298622.8,1.1883
300,2021-11-22,4895.388,4918.996,4893.273,4912.399,1380928.36,31614881.15,0.4569
906,2021-11-22,5273.108,5305.279,5272.959,5300.923,3186153.16,53913503.95,0.6361
852,2021-11-22,7822.961,7948.021,7822.961,7947.372,1904002.7,30532356.16,1.8403
905,2021-11-23,7245.946,7292.917,7239.0,7261.379,1895950.33,21829901.11,0.0869
300,2021-11-23,4905.759,4927.521,4896.878,4913.346,1543044.11,30102214.61,0.0193
906,2021-11-23,5293.88,5316.357,5285.559,5302.828,3438994.43,51932115.72,0.0359
852,2021-11-23,7950.249,7974.509,7933.201,7941.559,1934220.45,30352416.94,-0.0731
906,2021-11-24,5303.172,5323.799,5287.27,5304.574,3148247.46,49924439.3,0.0329
905,2021-11-24,7260.216,7278.396,7229.604,7256.112,1776740.72,20953705.53,-0.0725
300,2021-11-24,4914.027,4935.489,4899.611,4916.658,1371506.73,28970733.77,0.0674
852,2021-11-24,7939.591,7971.445,7917.676,7938.774,1886056.78,28961971.61,-0.0351
905,2021-11-25,7262.793,7262.793,7228.291,7233.542,1640680.98,19032776.09,-0.311
852,2021-11-25,7937.396,7959.841,7919.658,7925.76,1758381.57,27371837.8,-0.1639
906,2021-11-25,5306.547,5308.044,5281.706,5284.07,2800521.29,44577875.53,-0.3865
300,2021-11-25,4917.606,4921.333,4891.728,4896.442,1159840.31,25545099.44,-0.4112
852,2021-11-26,7912.894,7954.787,7906.349,7940.789,1739168.47,27765050.24,0.1896
906,2021-11-26,5273.31,5277.81,5241.322,5252.071,2797921.11,43513516.54,-0.6056
905,2021-11-26,7216.638,7249.199,7201.195,7219.862,1594231.37,19209382.98,-0.1891
300,2021-11-26,4886.952,4886.952,4850.811,4860.127,1203689.74,24304133.56,-0.7417
905,2021-11-29,7129.939,7226.339,7125.43,7221.898,1669414.06,19855171.91,0.0282
906,2021-11-29,5203.259,5248.942,5201.451,5245.359,3005682.69,48454694.07,-0.1278
852,2021-11-29,7837.391,7999.935,7828.924,7999.833,1764534.09,28946506.2,0.7436
300,2021-11-29,4820.005,4858.532,4818.706,4851.423,1336268.62,28599522.17,-0.1791
300,2021-11-30,4857.183,4871.253,4810.219,4832.026,1296305.96,27926823.4,-0.3998
906,2021-11-30,5255.52,5271.351,5210.092,5235.134,3159667.59,49248574.48,-0.1949
852,2021-11-30,8037.255,8082.897,7991.186,8054.29,1975626.43,30940445.07,0.6807
905,2021-11-30,7252.332,7281.134,7210.835,7252.755,1863361.63,21321751.08,0.4273
300,2021-12-01,4831.889,4844.524,4823.925,4843.851,1230867.89,25596891.24,0.2447
852,2021-12-01,8050.887,8068.38,8000.806,8055.821,1890749.3,28874840.23,0.019
905,2021-12-01,7239.128,7272.94,7215.672,7272.837,1718062.95,19611186.85,0.2769
906,2021-12-01,5232.569,5248.366,5224.16,5248.366,2948930.83,45208078.09,0.2528
300,2021-12-02,4839.914,4866.851,4830.323,4856.163,1480885.21,27805172.62,0.2542
852,2021-12-02,8045.73,8046.245,7964.741,7968.235,1846724.48,27379081.18,-1.0872
905,2021-12-02,7256.424,7279.946,7221.362,7229.988,1765555.44,19862704.85,-0.5892
906,2021-12-02,5242.21,5265.626,5234.296,5250.667,3246440.65,47667877.46,0.0438
906,2021-12-03,5251.977,5300.092,5249.903,5300.092,3302823.64,50084392.25,0.9413
300,2021-12-03,4856.98,4901.018,4853.351,4901.018,1440596.26,30005269.83,0.9237
905,2021-12-03,7233.572,7310.275,7223.796,7301.917,1862227.38,20079122.41,0.9949
852,2021-12-03,7973.62,8034.687,7952.374,8023.963,1790630.16,26500414.07,0.6994
906,2021-12-06,5308.206,5337.735,5278.113,5282.202,3866856.35,55172848.48,-0.3375
905,2021-12-06,7308.989,7330.469,7235.448,7240.456,2130699.52,21832269.38,-0.8417
852,2021-12-06,8018.458,8029.827,7899.915,7906.756,1915203.28,27440484.38,-1.4607
300,2021-12-06,4909.429,4943.903,4888.693,4892.621,1736156.83,33340579.1,-0.1713
300,2021-12-07,4930.826,4934.097,4895.218,4922.102,1790534.6,34061776.62,0.6026
905,2021-12-07,7274.126,7284.645,7148.068,7206.826,1922438.54,20613607.93,-0.4645
852,2021-12-07,7937.227,7948.17,7713.923,7781.442,1823899.95,27284012.51,-1.5849
906,2021-12-07,5319.333,5323.565,5268.031,5300.125,3712973.15,54675384.55,0.3393
906,2021-12-08,5313.403,5377.476,5297.119,5377.476,3267710.12,51934480.75,1.4594
905,2021-12-08,7225.0,7302.991,7214.259,7302.991,1692804.53,19027997.62,1.3344
852,2021-12-08,7806.382,7922.552,7803.444,7922.552,1613070.5,24265825.04,1.8134
300,2021-12-08,4934.406,4995.93,4915.79,4995.93,1574905.59,32906483.12,1.4999
300,2021-12-09,5000.687,5114.501,4999.41,5078.69,2205687.76,42568095.88,1.6565
905,2021-12-09,7298.796,7331.584,7290.268,7320.318,1960871.68,21149205.44,0.2373
906,2021-12-09,5380.59,5477.739,5379.241,5447.903,4166559.44,63717301.32,1.3097
852,2021-12-09,7924.526,7948.031,7903.68,7931.757,1812522.21,26137067.34,0.1162
906,2021-12-10,5415.353,5429.925,5407.85,5426.271,3809258.49,56631530.31,-0.3971
300,2021-12-10,5046.268,5060.055,5035.809,5055.117,1936951.54,35691762.54,-0.4642
905,2021-12-10,7285.974,7317.266,7276.613,7306.646,1872306.95,20939767.77,-0.1868
852,2021-12-10,7898.64,7964.352,7886.135,7949.125,1734657.63,25704189.66,0.219
852,2021-12-13,7963.482,8000.111,7936.622,7984.899,1895220.58,27456634.2,0.45
905,2021-12-13,7334.11,7371.31,7322.438,7353.031,1853630.61,21074154.4,0.6348
300,2021-12-13,5090.021,5143.841,5079.728,5083.801,2118015.96,42637653.25,0.5674
906,2021-12-13,5459.734,5506.618,5453.571,5457.918,3971646.57,63711807.65,0.5832
905,2021-12-14,7330.236,7349.878,7314.43,7324.133,1595837.53,18355599.47,-0.393
906,2021-12-14,5439.609,5447.026,5414.338,5424.861,3186915.44,50224153.28,-0.6057
852,2021-12-14,7969.6,7997.177,7952.75,7981.828,1932125.09,27746058.4,-0.0385
300,2021-12-14,5066.35,5075.214,5038.858,5049.695,1591077.9,31868553.81,-0.6709
906,2021-12-15,5413.062,5437.467,5383.408,5387.154,3104536.75,47493198.31,-0.6951
300,2021-12-15,5036.284,5060.368,5003.778,5005.899,1505297.52,29107256.88,-0.8673
